排名,排名变化,游戏名称,发行公司,昨日新增下载量,icon,类别,appid,公司名称,公司链接
118,0,欢乐麻将（升级版）,北京联众互动网络股份有限公司,15722,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL2ltZy53c2RsLnZpdm8uY29tLmNuL2FwcHN0b3JlL2RldmVsb3Blci9pY29uLzIwMTgwNTIxLzIwMTgwNTIxMTQwNDA0MzM2OTk4OS5qcGc=,单机榜,1961801,-,无
119,0,众多回忆的食堂故事,北京识君互娱网络有限公司,7052,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL2ltZy53c2RsLnZpdm8uY29tLmNuL2FwcHN0b3JlL2RldmVsb3Blci9pY29uLzIwMTgwODIzLzIwMTgwODIzMTgyMjAxNjM2NDg0Ny5qcGc=,单机榜,6581672,-,无
120,0,考试大作战,广州悦人网络科技有限公司,12236,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL2ltZy53c2RsLnZpdm8uY29tLmNuL2FwcHN0b3JlL2RldmVsb3Blci9pY29uLzIwMTgwOTA3LzIwMTgwOTA3MTUyODQyMTY4Njc5LnBuZw==,单机榜,6747567,-,无
121,0,一跳跳可爱指甲,深圳市乐云无线科技有限公司,24808,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL2NkbjAwLmJhaWR1LWltZy5jbi90aW1nP3ZzYXBwJnNpemU9YjE1MF8xNTAmaW1ndHlwZT00JnF1YWxpdHk9MTAwJmVyJnNlYz0wJmRpPTAxZjlkZmYxM2FlMmI5NDBiNmFlNGI3Y2U3ZGExZGQ5JnJlZj1odHRwJTNBJTJGJTJGaC5oaXBob3Rvcy5iZGltZy5jb20mc3JjPWh0dHAlM0ElMkYlMkZoLmhpcGhvdG9zLmJkaW1nLmNvbSUyRndpc2VnYW1lJTJGd2glMjUzRDUxMiUyNTJDNTEyJTJGc2lnbiUzRGI0MWM4YjUzNzVmMGY3MzZkOGFiNDQwNDNiNjc5ZjJjJTJGYTcxZWE4ZDNmZDFmNDEzNDg4NzJiODUyMjgxZjk1Y2FkMWM4NWU1MC5qcGc=,单机榜,6187617,-,无
122,0,保卫萝卜3,北京凯罗天下科技有限公司,3279,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL3BwLm15YXBwLmNvbS9tYV9pY29uLzAvaWNvbl8xMjE1NjE0Ml8xNTM3OTQ3MjU5LzI1Ng==,单机榜,102869,-,无
123,0,速度与激情8,咪咕互动娱乐有限公司,10749,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL2ltZy53c2RsLnZpdm8uY29tLmNuL2FwcHN0b3JlL2RldmVsb3Blci9pY29uLzIwMTgwNDEzLzIwMTgwNDEzMjAwOTEzMTE0NDQwOC5qcGc=,单机榜,3395429,-,无
124,0,闪电战机-模拟飞机战场,北京光耀大地科技有限公司,15584,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL2ltZy53c2RsLnZpdm8uY29tLmNuL2FwcHN0b3JlL2RldmVsb3Blci9pY29uLzIwMTgxMTA1LzIwMTgxMTA1MTE1MzQ4MjIyMTc4OC5qcGc=,单机榜,6760826,-,无
125,0,奥特曼正义降临（新形态）,合肥华乐互动信息技术有限公司,11268,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL2ltZy53c2RsLnZpdm8uY29tLmNuL2FwcHN0b3JlL2RldmVsb3Blci9pY29uLzIwMTgxMDIzLzIwMTgxMDIzMTYzNDM3MTIzNDQxOS5wbmc=,单机榜,4367974,-,无
126,0,天天爱消除（乾清坤宁）,腾讯公司,2886,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL3BwLm15YXBwLmNvbS9tYV9pY29uLzAvaWNvbl8xMDA5ODIxNV8xNTQyMTgzOTYzLzI1Ng==,单机榜,112482,深圳市腾讯计算机系统有限公司,https://www.qimai.cn/company/product/id/11
127,0,妞妞字母学堂,启发软件团队,6376,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL2NkbjAwLmJhaWR1LWltZy5jbi90aW1nP3ZzYXBwJnNpemU9YjE1MF8xNTAmaW1ndHlwZT00JnF1YWxpdHk9MTAwJmVyJnNlYz0wJmRpPTk3MGM1ZDZjYmM0NTUyYTA1ZTk2MDA1MDgyMmY4Y2NjJnJlZj1odHRwJTNBJTJGJTJGZC5oaXBob3Rvcy5iZGltZy5jb20mc3JjPWh0dHAlM0ElMkYlMkZkLmhpcGhvdG9zLmJkaW1nLmNvbSUyRndpc2VnYW1lJTJGd2glMjUzRDUxMiUyNTJDNTEyJTJGc2lnbiUzRDgwOGRjMDkyOWU0NWQ2ODhhMzU3YmFhMTk1ZjA1MTJiJTJGZTRkZGU3MTE5MGVmNzZjNmU0OWZmMjhhOTExNmZkZmFhZTUxNjdjNS5qcGc=,单机榜,5346950,-,无
128,0,魔法公主舞会奇遇(奇迹换装),深圳云步互娱网络科技有限公司,3024,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL2ltZy53c2RsLnZpdm8uY29tLmNuL2FwcHN0b3JlL2RldmVsb3Blci9pY29uLzIwMTgxMTI4LzIwMTgxMTI4MTk1MDEyMTU2NTQ5NS5wbmc=,单机榜,6699490,-,无
129,0,3D摩托飞车2,北京中科奥科技有限公司,1404,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL2ltZy53c2RsLnZpdm8uY29tLmNuL2FwcHN0b3JlL2RldmVsb3Blci9pY29uLzIwMTYxMi8yMDE2MTIyODEzNTUxNTM5NjEzMTIuanBn,单机榜,1967315,-,无
130,0,开心躲猫猫,苏州猫玩网络科技有限公司,3354896,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL2ltZy53c2RsLnZpdm8uY29tLmNuL2FwcHN0b3JlL2RldmVsb3Blci9pY29uLzIwMTgwODMwLzIwMTgwODMwMDc0NTM3Njg5NjE5OC5wbmc=,单机榜,6565989,-,无
131,0,喵星大作战,深圳市创梦天地科技有限公司,10796,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL2ltZy53c2RsLnZpdm8uY29tLmNuL2FwcHN0b3JlL2RldmVsb3Blci9pY29uLzIwMTgwODA3LzIwMTgwODA3MTc0NjEyOTQxMDc0OC5qcGc=,单机榜,5549858,-,无
132,0,汤姆猫的摩托艇,杭州哲信信息技术有限公司,17112,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL2ltZy53c2RsLnZpdm8uY29tLmNuL2FwcHN0b3JlL2RldmVsb3Blci9pY29uLzIwMTgwNTI0LzIwMTgwNTI0MTk1NTM0ODczOTI4MC5wbmc=,单机榜,6240862,-,无
133,0,欢乐四人斗地主（送话费抢红包）,掌彩网络科技（上海）有限公司,5154348,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL2ltZy53c2RsLnZpdm8uY29tLmNuL2FwcHN0b3JlL2RldmVsb3Blci9pY29uLzIwMTgwNDAyLzIwMTgwNDAyMTQwMzIwNzQxMjI1NC5wbmc=,单机榜,3670002,-,无
134,0,狂怒飞车-赛车单机游戏,深圳市海富荣网络科技有限公司,6848,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL2ltZy53c2RsLnZpdm8uY29tLmNuL2FwcHN0b3JlL2RldmVsb3Blci9pY29uLzIwMTgwMzIzLzIwMTgwMzIzMTg0NDU2MzYzMzM5MS5qcGc=,单机榜,1965504,-,无
135,0,酷跑奥特曼2,合肥华乐互动信息技术有限公司,10311,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL2ltZy53c2RsLnZpdm8uY29tLmNuL2FwcHN0b3JlL2RldmVsb3Blci9pY29uLzIwMTcxMi8yMDE3MTIxMzE1MjU1NTc1OTI2MzQucG5n,单机榜,4923209,-,无
136,0,汤姆猫战营,杭州哲信信息技术有限公司,25458,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL2ltZy53c2RsLnZpdm8uY29tLmNuL2FwcHN0b3JlL2RldmVsb3Blci9pY29uLzIwMTgwNzE4LzIwMTgwNzE4MTg1NjE2Mjc0OTY5OC5wbmc=,单机榜,6439095,-,无
137,0,割绳子2,北京游道易网络文化有限公司,25610,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL2ltZy53c2RsLnZpdm8uY29tLmNuL2FwcHN0b3JlL2RldmVsb3Blci9pY29uLzIwMTUxMS8yMDE1MTEwMjE4Mjc1ODI2OC5qcGc=,单机榜,1956831,-,无
138,0,保卫萝卜2：极地冒险,北京凯罗天下科技有限公司,2864,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL3BwLm15YXBwLmNvbS9tYV9pY29uLzAvaWNvbl8xMDQwMTE1Nl8xNTM5MjQyMTkzLzI1Ng==,单机榜,64153,-,无
139,0,无敌冲冲冲-跳舞的笔,深圳市微谷时代科技有限公司,4076,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL2ltZy53c2RsLnZpdm8uY29tLmNuL2FwcHN0b3JlL2RldmVsb3Blci9pY29uLzIwMTgxMTEzLzIwMTgxMTEzMDkzNTQxODY2NTg4LmpwZw==,单机榜,6760498,-,无
140,0,乐天捕鱼,武汉麦萌网络科技有限公司,168,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL2ltZy53c2RsLnZpdm8uY29tLmNuL2FwcHN0b3JlL2RldmVsb3Blci9pY29uLzIwMTgwOTE5LzIwMTgwOTE5MTE0NzI2MTg5MTAwLnBuZw==,单机榜,6130940,-,无
141,0,走出去,深圳市掌上乐游科技有限公司,2928,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL2ltZy53c2RsLnZpdm8uY29tLmNuL2FwcHN0b3JlL2RldmVsb3Blci9pY29uLzIwMTgwOTEwLzIwMTgwOTEwMDk1NjA1Nzc0ODEyMC5qcGc=,单机榜,6602877,-,无
142,0,哥哥斗地主,上海域起网络科技有限公司,9090,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL2ltZy53c2RsLnZpdm8uY29tLmNuL2FwcHN0b3JlL2RldmVsb3Blci9pY29uLzIwMTcwNi8yMDE3MDYyMzIzNTAzMzE5MTA4NjEucG5n,单机榜,3561438,上海域起网络科技有限公司,https://www.qimai.cn/company/product/id/31252
143,0,至尊街机捕鱼-赢话费千炮版,猪八戒信息科技(深圳)有限公司,6676,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL2ltZy53c2RsLnZpdm8uY29tLmNuL2FwcHN0b3JlL2RldmVsb3Blci9pY29uLzIwMTgwOTI4LzIwMTgwOTI4MTEwMjA5NDY1NTQ3NS5wbmc=,单机榜,6691850,-,无
144,0,恐龙家园-创造侏罗战场,深圳市指天椒科技有限公司,9224,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL2ltZy53c2RsLnZpdm8uY29tLmNuL2FwcHN0b3JlL2RldmVsb3Blci9pY29uLzIwMTgxMDE3LzIwMTgxMDE3MTY1NDQ5NTY5OTM3OS5qcGc=,单机榜,6694728,-,无
145,0,密室逃脱绝境系列4迷失森林-失落的领地1,深圳市火星人互动娱乐有限公司,15688,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL2ltZy53c2RsLnZpdm8uY29tLmNuL2FwcHN0b3JlL2RldmVsb3Blci9pY29uLzIwMTgwOTI1LzIwMTgwOTI1MjExMTMzMzAyMjc3MC5wbmc=,单机榜,6384195,-,无
146,0,全民单机切水果-我的忍者世界,北京掌上易游科技有限公司,0,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL2ltZy53c2RsLnZpdm8uY29tLmNuL2FwcHN0b3JlL2RldmVsb3Blci9pY29uLzIwMTgxMDI5LzIwMTgxMDI5MTAyMTQ5NDI5ODU4OC5qcGc=,单机榜,5563315,-,无
147,0,穿越防线-反恐奇兵,北京盛天游网络科技有限公司,2331,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL2ltZy53c2RsLnZpdm8uY29tLmNuL2FwcHN0b3JlL2RldmVsb3Blci9pY29uLzIwMTgwNDE3LzIwMTgwNDE3MTYwNjAyMzY1NzMzMC5qcGc=,单机榜,1945330,-,无
148,0,致命狙击,北京中科奥科技有限公司,10968,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL2ltZy53c2RsLnZpdm8uY29tLmNuL2FwcHN0b3JlL2RldmVsb3Blci9pY29uLzIwMTYxMC8yMDE2MTAyMTEyMTM0OTQyODE4MjAucG5n,单机榜,1973117,-,无
149,0,神偷奶爸小黄人快跑果酱工厂版,北京万盛和泰科技有限公司,2331,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL3BwLm15YXBwLmNvbS9tYV9pY29uLzAvaWNvbl8xMDQwMjYxNl8xNTExMjYwODkxLzI1Ng==,单机榜,104500,-,无
150,0,神兽金刚3荣耀之战,成都雷兽互动科技有限公司,9726,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL2ltZy53c2RsLnZpdm8uY29tLmNuL2FwcHN0b3JlL2RldmVsb3Blci9pY29uLzIwMTgwNTE2LzIwMTgwNTE2MTM1ODE2ODk0NDczOS5qcGc=,单机榜,5647481,-,无
151,0,野蛮人大作战,杭州电魂网络科技股份有限公司,10353,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL2ltZy53c2RsLnZpdm8uY29tLmNuL2FwcHN0b3JlL2RldmVsb3Blci9pY29uLzIwMTgxMTA5LzIwMTgxMTA5MTAwMzMzMzk2MzY1OS5qcGc=,单机榜,4741627,-,无
152,0,狙击行动：代号猎鹰,北京游道易网络文化有限公司,16500,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL2ltZy53c2RsLnZpdm8uY29tLmNuL2FwcHN0b3JlL2RldmVsb3Blci9pY29uLzIwMTgwODI4LzIwMTgwODI4MTc0MzQ2ODc5NjAzMC5qcGc=,单机榜,6566651,-,无
153,0,欢乐四川麻将3D版,广州汶颢信息技术有限公司,6298,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL2ltZy53c2RsLnZpdm8uY29tLmNuL2FwcHN0b3JlL2RldmVsb3Blci9pY29uLzIwMTgxMTI4LzIwMTgxMTI4MTE1NzE1NzIwMDgwMi5wbmc=,单机榜,1944540,-,无
154,0,象棋,武汉市多比特信息科技有限公司,7974,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL2ltZy53c2RsLnZpdm8uY29tLmNuL2FwcHN0b3JlL2RldmVsb3Blci9pY29uLzIwMTcwNC8yMDE3MDQyNDE5MDIzNjI5ODYwODEuanBn,单机榜,3488190,-,无
155,0,合到20根本停不下来（2048世界建造）,深圳市火星人互动娱乐有限公司,4364,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL2ltZy53c2RsLnZpdm8uY29tLmNuL2FwcHN0b3JlL2RldmVsb3Blci9pY29uLzIwMTgxMTE0LzIwMTgxMTE0MTc0MTA2ODY3NTg3My5qcGc=,单机榜,6643573,-,无
156,0,走出办公室（逃离公司）,南京番茄互娱网络科技有限公司,5648,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL2ltZy53c2RsLnZpdm8uY29tLmNuL2FwcHN0b3JlL2RldmVsb3Blci9pY29uLzIwMTgxMTEzLzIwMTgxMTEzMTk1OTEyMzg4NDYyNi5wbmc=,单机榜,6666612,-,无
157,0,米拉奇战记,上海幻隙网络科技有限公司,11060,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL2ltZy53c2RsLnZpdm8uY29tLmNuL2FwcHN0b3JlL2RldmVsb3Blci9pY29uLzIwMTgwODI4LzIwMTgwODI4MTc0NDE4NzEyOTUzNC5qcGc=,单机榜,6566639,-,无
158,0,火柴人突击格斗（暗影蜘蛛侠3）,合肥指间娱乐信息技术有限公司,17808,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL2ltZy53c2RsLnZpdm8uY29tLmNuL2FwcHN0b3JlL2RldmVsb3Blci9pY29uLzIwMTgwODE3LzIwMTgwODE3MTUwMDE5ODgwMDQ1My5wbmc=,单机榜,6458125,-,无
159,0,勇者阿信-末日城市决战,南京齐聚元翔科技有限公司,21088,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL2ltZy53c2RsLnZpdm8uY29tLmNuL2FwcHN0b3JlL2RldmVsb3Blci9pY29uLzIwMTgwOTI5LzIwMTgwOTI5MTE0MzM3NDk3ODMwNy5qcGc=,单机榜,6691864,-,无
160,0,猪猪侠百变飞车,深圳市海富荣网络科技有限公司,2751,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL2ltZy53c2RsLnZpdm8uY29tLmNuL2FwcHN0b3JlL2RldmVsb3Blci9pY29uLzIwMTgwMzEyLzIwMTgwMzEyMDk1NTQzMjQzMjY3MC5qcGc=,单机榜,1948084,-,无
161,0,开心玻璃杯-更新300关,苏州番茄互娱信息科技有限公司,2396,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL2ltZy53c2RsLnZpdm8uY29tLmNuL2FwcHN0b3JlL2RldmVsb3Blci9pY29uLzIwMTgxMTI3LzIwMTgxMTI3MTgzNjI1Nzk4Mjk2NS5wbmc=,单机榜,6624451,-,无
162,0,我的熊大熊二（画画新功能萌趣上线）,深圳市灵游互娱股份有限公司,5784,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL2ltZy53c2RsLnZpdm8uY29tLmNuL2FwcHN0b3JlL2RldmVsb3Blci9pY29uLzIwMTgwNjAxLzIwMTgwNjAxMTAxNTIxNjE1Mzg5NS5qcGc=,单机榜,3724261,-,无
163,0,美食烹饪家(疯狂餐厅),深圳云步互娱网络科技有限公司,12495,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL2ltZy53c2RsLnZpdm8uY29tLmNuL2FwcHN0b3JlL2RldmVsb3Blci9pY29uLzIwMTgwOTIwLzIwMTgwOTIwMTAyNjUyNzkzNzA0LmpwZw==,单机榜,6100890,-,无
164,0,公主恋爱日记（换装养成）,成都力比科技有限公司,4113,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL2ltZy53c2RsLnZpdm8uY29tLmNuL2FwcHN0b3JlL2RldmVsb3Blci9pY29uLzIwMTgwNDEwLzIwMTgwNDEwMTQ0NDAyMzI4NjI0NS5qcGc=,单机榜,6030361,-,无
165,0,球球与白块（贪吃蛇战白块）,深圳市飞鸟与鱼科技开发有限公司,2615,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL2ltZy53c2RsLnZpdm8uY29tLmNuL2FwcHN0b3JlL2RldmVsb3Blci9pY29uLzIwMTgwNzI2LzIwMTgwNzI2MTAwNzAzNzg2MzkyMy5wbmc=,单机榜,5861451,-,无
166,0,密室逃脱1逃离地牢（史上最坑爹密室）,深圳市火星人互动娱乐有限公司,6291,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL2ltZy53c2RsLnZpdm8uY29tLmNuL2FwcHN0b3JlL2RldmVsb3Blci9pY29uLzIwMTYxMi8yMDE2MTIwODE2MDgxNzIxNDIwOTQucG5n,单机榜,1968802,-,无
167,0,叶罗丽跑酷天团-梦幻精灵梦,石家庄尔布城信息科技有限公司,1640,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL2ltZy53c2RsLnZpdm8uY29tLmNuL2FwcHN0b3JlL2RldmVsb3Blci9pY29uLzIwMTgxMDEyLzIwMTgxMDEyMTgwNzQ5ODE0MDU3NC5qcGc=,单机榜,6713465,-,无
168,0,企鹅努力飞-刺激跑酷逃亡,北京多多游科技有限公司,780,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL2ltZy53c2RsLnZpdm8uY29tLmNuL2FwcHN0b3JlL2RldmVsb3Blci9pY29uLzIwMTgxMDA4LzIwMTgxMDA4MTAyMzI1ODg3NTYxOC5wbmc=,单机榜,6691150,-,无
169,0,真实摩托锦标赛,深圳云步互娱网络科技有限公司,8856,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL2ltZy53c2RsLnZpdm8uY29tLmNuL2FwcHN0b3JlL2RldmVsb3Blci9pY29uLzIwMTgwNDE4LzIwMTgwNDE4MTY0ODQwMjUxODM4NC5qcGc=,单机榜,6522561,-,无
170,0,熊出没之机甲熊大,合肥乐堂动漫信息技术有限公司,3354,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL2ltZy53c2RsLnZpdm8uY29tLmNuL2FwcHN0b3JlL2RldmVsb3Blci9pY29uLzIwMTgxMDA5LzIwMTgxMDA5MTkyMzA4MTExOTYxOC5qcGc=,单机榜,1944555,-,无
171,0,梦幻婚纱店（换装）,成都力比科技有限公司,12056,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL2ltZy53c2RsLnZpdm8uY29tLmNuL2FwcHN0b3JlL2RldmVsb3Blci9pY29uLzIwMTgwNzEyLzIwMTgwNzEyMTAzODA1MTM2NTI0LmpwZw==,单机榜,6441937,-,无
172,0,果汁四溅2（开心消水果）,深圳市唯变科技开发有限公司,7203,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL2ltZy53c2RsLnZpdm8uY29tLmNuL2FwcHN0b3JlL2RldmVsb3Blci9pY29uLzIwMTgwOTIxLzIwMTgwOTIxMTMzNjQ1Njg4MzQ2NS5qcGc=,单机榜,2639156,深圳市唯变科技开发有限公司,https://www.qimai.cn/company/product/id/30911
173,0,找你妹,雪鲤鱼公司,1719,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL2NkbjAwLmJhaWR1LWltZy5jbi90aW1nP3ZzYXBwJnNpemU9YjE1MF8xNTAmaW1ndHlwZT00JnF1YWxpdHk9MTAwJmVyJnNlYz0wJmRpPWNiMGYxNTc0MDI1M2MyOTA4YTc5NDQ4OTc0M2MyNjJjJnJlZj1odHRwJTNBJTJGJTJGYy5oaXBob3Rvcy5iZGltZy5jb20mc3JjPWh0dHAlM0ElMkYlMkZjLmhpcGhvdG9zLmJkaW1nLmNvbSUyRndpc2VnYW1lJTJGd2glMjUzRDUxMiUyNTJDNTEyJTJGc2lnbiUzRDJhZmI5NDZhNDEwODZlMDY2YWZkMzc0ZTMzM2E1N2MxJTJGODBjYjM5ZGJiNmZkNTI2NjQyNzQzNDRmYTYxODk3MmJkNDA3MzYwOS5qcGc=,单机榜,64278,-,无
174,0,昭和杂货店物语3,北京识君互娱网络有限公司,3720,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL2ltZy53c2RsLnZpdm8uY29tLmNuL2FwcHN0b3JlL2RldmVsb3Blci9pY29uLzIwMTgwOTI4LzIwMTgwOTI4MTMzOTM5ODkyMTgxMS5wbmc=,单机榜,6692078,-,无
175,0,城市大乱斗,天津多酷紫桐科技有限公司,6534,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL2ltZy53c2RsLnZpdm8uY29tLmNuL2FwcHN0b3JlL2RldmVsb3Blci9pY29uLzIwMTcwOS8yMDE3MDkwNTE4MDU0NzIyNzQ1NzIuanBn,单机榜,5025172,-,无
176,0,白块儿达人,武汉市多比特信息科技有限公司,7563,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL2ltZy53c2RsLnZpdm8uY29tLmNuL2FwcHN0b3JlL2RldmVsb3Blci9pY29uLzIwMTcwNy8yMDE3MDcxODE5MjIzNzUzOTUxMTUucG5n,单机榜,4590745,-,无
177,0,途游中国象棋（赢话费）,在线途游(北京)科技有限公司,6783,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL2ltZy53c2RsLnZpdm8uY29tLmNuL2FwcHN0b3JlL2RldmVsb3Blci9pY29uLzIwMTcxMi8yMDE3MTIxMzE5MDk1NDc3NTg4NTkucG5n,单机榜,1972898,-,无
178,0,你胖你先吃（吃货大赛）,厦门游力信息科技有限公司,13671,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL2ltZy53c2RsLnZpdm8uY29tLmNuL2FwcHN0b3JlL2RldmVsb3Blci9pY29uLzIwMTgwMzA3LzIwMTgwMzA3MTk1NDQ0MTk0NjU2NS5wbmc=,单机榜,5199159,-,无
179,0,史上最坑爹的游戏,珠海顶峰互动科技有限公司,7710,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL3BwLm15YXBwLmNvbS9tYV9pY29uLzAvaWNvbl8xMDMwNzI3NV8xNTM4MTMzNTc4LzI1Ng==,单机榜,111677,珠海顶峰互动科技有限公司,https://www.qimai.cn/company/product/id/30890
180,0,消灭糖果,深圳市唯变科技开发有限公司,81157784,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL3BwLm15YXBwLmNvbS9tYV9pY29uLzAvaWNvbl8xMDkxMTkzMV8xNTMxMzg4MTUxLzI1Ng==,单机榜,104502,深圳市唯变科技开发有限公司,https://www.qimai.cn/company/product/id/30911
181,0,冰雪皇家婚礼2-公主圣诞婚礼,深圳云步互娱网络科技有限公司,6816,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL2ltZy53c2RsLnZpdm8uY29tLmNuL2FwcHN0b3JlL2RldmVsb3Blci9pY29uLzIwMTgxMDI2LzIwMTgxMDI2MTYyMzU2Nzk4MjA1MC5wbmc=,单机榜,6737259,-,无
182,0,烈焰雄心（绝地逃生攀爬）,马鞍山翰哲网络科技有限公司,5892,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL2ltZy53c2RsLnZpdm8uY29tLmNuL2FwcHN0b3JlL2RldmVsb3Blci9pY29uLzIwMTgwODMwLzIwMTgwODMwMTUwODE0MTQ0MTc5Ni5qcGc=,单机榜,6625258,-,无
183,0,开心水果连连看2,深圳市猎游科技有限公司,7911,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL2ltZy53c2RsLnZpdm8uY29tLmNuL2FwcHN0b3JlL2RldmVsb3Blci9pY29uLzIwMTgwNTIxLzIwMTgwNTIxMTQzMzQ2OTg3MjQ1Ni5wbmc=,单机榜,1947845,-,无
184,0,变色龙跑酷（刺激跑酷单机）,深圳市优指游科技有限公司,2196,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL2ltZy53c2RsLnZpdm8uY29tLmNuL2FwcHN0b3JlL2RldmVsb3Blci9pY29uLzIwMTgwNzMxLzIwMTgwNzMxMDk1MzUzNjM1MTUzNS5wbmc=,单机榜,6482503,-,无
185,0,鲨鱼模拟猎杀3D,天津羽仁科技有限公司,20176,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL2ltZy53c2RsLnZpdm8uY29tLmNuL2FwcHN0b3JlL2RldmVsb3Blci9pY29uLzIwMTgwOTE3LzIwMTgwOTE3MTUxMzMyNDY4ODQwNC5qcGc=,单机榜,6624978,-,无
186,0,完美贴合-你好星星,苏州番茄互娱信息科技有限公司,2060,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL2ltZy53c2RsLnZpdm8uY29tLmNuL2FwcHN0b3JlL2RldmVsb3Blci9pY29uLzIwMTgxMTEwLzIwMTgxMTEwMTAyMzAzNjYzODUwNy5wbmc=,单机榜,6719823,-,无
